,event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
5531,MEX90286,2024-07-17,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Students (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,San Luis Potosi,San Luis Potosi,,San Luis Potosi,22.1517,-100.9770,1,Antena San Luis,Subnational,"On 17 July 2024, in San Luis Potosi, San Luis Potosi, students and parents of students demonstrated in front of the Secretary of Education of the State Government demanding answers by the authorities to the complaints of fraud filed against the educational institution.",0,crowd size=no report,1734465877
5532,MEX90192,2024-07-16,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Baja California,Tijuana,,Tijuana,32.5325,-117.0190,1,Zeta Tijuana,Subnational,"On 16 July 2024, in Tijuana, Baja California, around 150 transport union workers demonstrated against the closure of the well known as 'Poloni'. According to them, this would increase the cost of the service they offer for people who do not have access to the water network. They blocked the Forjadores Boulevard and protested at the Government Palace, and the offices of the National Water Commission.",0,crowd size=around 150,1721691364
5533,MEX90227,2024-07-16,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Guerrero,Acapulco de Juarez,,Acapulco de Juarez,16.8619,-99.8866,1,El Sol de Acapulco,Subnational,"On 16 July 2024, in Acapulco de Juarez, Guerrero, parents of kids and neighbors of the Real del Palmar housing area demonstrated outside the city hall to demand a meeting with the mayor regarding the regularization of a property in that area for the construction of a primary school.",0,crowd size=no report,1721691364
5534,MEX90240,2024-07-16,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Sinaloa,Culiacan,,Culiacan Rosales,24.8088,-107.3940,1,El Sol de Sinaloa,Subnational,"On 16 July 2024, in Culiacan Rosales, Sinaloa, relatives of missing persons demonstrated in front of the facilities of the Special Prosecutor's Office for Forced Disappearances demanding progress in the investigations to locate their relatives.",0,crowd size=no report,1721691364
5535,MEX90254,2024-07-16,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Indigenous Group (Mexico); MAIZ: Indigenous Zapatista Agrarian Movement,Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Benito Juarez,,Ciudad de Mexico - Benito Juarez,19.3720,-99.1579,1,E-Consulta,National,"On 16 July 2024, in Ciudad de Mexico - Benito Juarez, residents of Santa Maria Coapan in Tehuacan protested at the offices of the Federal Attorney for Environmental Protection to demand the closure of the municipality's landfill. Amongst the protesters, there were representatives of the Zapatista Indigenous Agrarian Movement (MAIZ), Bienes de Pueblo de Santa Maria Coapan and the Union of Towns and Fractionations against the Garbage and in Defense of Water. They said that due to the contamination, several people have died from diseases and that there have been multiple violations of environmental regulations in the management of the landfill. The landfill was closed in 2022 but the demonstrators fear that the elected municipal president will enable it once again.",0,crowd size=no report,1721691364
5536,MEX90295,2024-07-16,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Teachers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Sinaloa,Culiacan,,Culiacan Rosales,24.8088,-107.3940,1,Riodoce,Subnational,"On 16 July 2024, in Culiacan Rosales, Sinaloa, retired teachers from the Somos Mas que 53 movement demonstrated at the Government Palace and blocked the main entrances demanding an increase in retirement payments comparable to the ones received by active teachers and demanded a meeting with the governor.",0,crowd size=no report,1721691365
5537,MEX90298,2024-07-16,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico); Lawyers (Mexico); Students (Mexico); Teachers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Cuauhtemoc,,Ciudad de Mexico - Cuauhtemoc,19.4313,-99.1531,1,24 Horas (Mexico); El Norte; El Proceso; El Sol de Sinaloa; El Universal (Mexico); La Verdad; Riodoce,Subnational-National,"On 16 July 2024, in Ciudad de Mexico - Cuauhtemoc, more than 1000 students, teachers, and workers of the Autonomous University of Sinaloa (UAS) who arrived from Culiacan demonstrated in the Zocalo in front of the National Palace against the new Education Law, which according to them violates university autonomy. Another group denounced that the university is being used for political purposes. This protest was done before a meeting between the governor of Sinaloa and the Ministry of the Interior to discuss the reform of the Organic Law of the UAS and the criminal proceedings for alleged diversion of resources against the rector. Public officials and lawyers also participated in the demonstration.",0,crowd size=more than 1000,1721691365
5538,MEX90311,2024-07-16,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Mexico,Nezahualcoyotl,,Ciudad Nezahualcoyotl,19.4088,-99.0182,1,La Jornada; La Silla Rota; Milenio,National,"On 16 July 2024, in Ciudad Nezahualcoyotl, Mexico, feminist groups, friends and relatives of a woman who was killed in Valle de Chalco demonstrated to demand support from the Regional Prosecutor's Office in the investigation of the case, and demanded to be investigated with a gender perspective. They blocked Chimalhuacan Avenue.",0,crowd size=no report,1721691365
5539,MEX90404,2024-07-16,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Tamaulipas,Tampico,,Tampico,22.2161,-97.8584,1,Hoy Tamaulipas,Subnational,"On 16 July 2024, Tampico, Tamaulipas, relatives and legal representatives of a teenager who died after not receiving a pass for a private hospital protested outside the Qualitas insurance company facilities in colonia Petrolera demanding justice and actions from the insurance company.",0,crowd size=no report,1721691365
5540,MEX90405,2024-07-16,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Yucatan,Merida,,Merida,20.9672,-89.6244,1,El Universal (Mexico),National,"On 16 July 2024, in Merida, Yucatan, residents of colonia Aleman blocked the entrance of the offices of the Federal Electricity Commission at the Nachi Cocom plant to demand the restoration of electricity, since the service was suspended since Saturday.",0,crowd size=no report,1721691365
5541,MEX90342,2024-07-16,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Hidalgo,Huejutla de Reyes,,Huejutla de Reyes,21.1394,-98.4205,1,Diario Via Libre; La Jornada; Milenio,Subnational-National,"On 16 July 2024, in Huejutla de Reyes, Hidalgo, around 60 residents of colonia Adolfo Lopez Mateos blocked several streets demanding access to water after not having this service for more than three months. Also in Huejutla de Reyes, in Colonia El Mirador protesters placed stones and crossed vehicles to block both directions of the Tampico-Mexico highway. The Tampico-Mexico highway was also blocked at Colonia Tecorral. There were also protests at the Colonias San Jose, Tahuizan and El Moreno. The roadblocks lasted more than 16 hours.",0,crowd size=around 60,1724113697
5542,MEX90250,2024-07-16,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Lawyers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Morelos,Cuernavaca,,Cuernavaca,18.9218,-99.2349,1,Diario de Morelos,Subnational,"On 16 July 2024, in Cuernavaca, Morelos, members of the College of Labor and Social Security Lawyers of the State of Morelos demonstrated at the Local Congress to protest against the ruling that would consider legislators as workers and be able to retire. According to them, there are more vulnerable workers who need more the retirement aid.",0,crowd size=no report,1724714228
5543,MEX90186,2024-07-15,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),CUSAEM: Auxiliary Security Corps of the State of Mexico,Protesters,,,,Protesters only,,484,North America,Mexico,Mexico,Toluca,,Toluca de Lerdo,19.2935,-99.6573,1,Metro Toluca,National,"On 15 July 2024, in Toluca de Lerdo, Mexico, members of the CUSAEM blocked the Lerdo de Tejda street in front of the government palace demanding lack of payments, abuse of authority, threats, among others.",0,crowd size=no report,1721691365
5544,MEX90193,2024-07-15,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Quintana Roo,Othon P. Blanco,,Sergio Butron Casas,18.5133,-88.5691,1,La Verdad,National,"On 15 July 2024, in Sergio Butron Casas, Quintana Roo, residents protested and blocked access works to the Mayan train with trucks and machinery against flooding of several hectares of crops and livestock pastures after 1500 hectares of sugar cane was lost.",0,crowd size=no report,1721691365
5545,MEX90215,2024-07-15,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Benito Juarez,,Ciudad de Mexico - Benito Juarez,19.3720,-99.1579,1,Noroeste,National,"On 15 July 2024, in Ciudad de Mexico - Benito Juarez, employees of the National Commission for the Continuous Improvement of Education (Mejoredu) protested outside the headquarters to demand investigations into the sexual digital violence within the agency and to demand safe work spaces for employees.",0,crowd size=no report,1721691365
5546,MEX90217,2024-07-15,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Jalisco,Zapopan,,Zapopan,20.7206,-103.3883,1,Milenio,National,"On 15 July 2024, in Zapopan, Jalisco, workers from the Judicial city protested against the initiative to reform the Judiciary which would allow for judges and magistrates to be elected by popular vote with minimum requirements.",0,crowd size=no report,1721691365
5547,MEX90249,2024-07-15,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico); STPRM: Union of Petroleum Workers of the Mexican Republic,Protesters,,,,Protesters only,,484,North America,Mexico,Campeche,Carmen,,Ciudad del Carmen,18.6378,-91.8365,1,El Norte,National,"On 15 July 2024, in Ciudad del Carmen, Campeche, oil tankers protested and blocked the Zacatal bridge to denounce fraud and to demand fair elections amid the electoral process of the national leader and 36 sectional leaders of the Oil Workers Union of the Mexican Republic (STPRM).",0,crowd size=no report,1721691365
5548,MEX90253,2024-07-15,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Veracruz de Ignacio de la Llave,Veracruz,,Veracruz,19.1799,-96.1356,1,La Silla Rota,National,"On 15 July 2024, in Veracruz, Veracruz de Ignacio de la Llave, dozens of members of the LGBTQ+ community protested to demand justice for hate crimes committed against the community and to promote rights of gender diverse people within the framework of International Pride Day.",0,crowd size=dozens,1721691365
5549,MEX90255,2024-07-15,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),PAN: National Action Party,Protesters,,,,Protesters only,,484,North America,Mexico,Puebla,Izucar de Matamoros,,Izucar de Matamoros,18.6022,-98.4654,1,E-Consulta,Subnational,"On 15 July 2024, in Izucar de Matamoros, Puebla, PAN supporters protested outside the Congress of the state of Puebla against the decriminalization of pregnancy that will allow women to access legal abortion for up to 12 weeks.",0,crowd size=no report,1721691365
5550,MEX90394,2024-07-15,2024,1,Demonstrations,Riots,Violent demonstration,Rioters (Mexico),Women (Mexico),Rioters,Rioters (Mexico),,Rioters,Rioters-Rioters,,484,North America,Mexico,Puebla,Puebla,,Heroica Puebla de Zaragoza,19.0440,-98.1975,1,E-Consulta,Subnational,"On 15 July 2024, in Heroica Puebla de Zaragoza, Puebla, feminist groups demonstrated outside Congress ahead of discussions around the depenalization of abortion in the state. At the same time, pro-life supporters demonstrated to denounce the possible depenalization. There were altercations after pro-life demonstrators attacked feminist groups with physical violence and both groups of demonstrators clashed with blows.",0,crowd size=no report,1721691365
5551,MEX90399,2024-07-15,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Puebla,Tehuacan,,Tehuacan,18.4622,-97.3920,1,E-Consulta,Subnational,"On 15 July 2024, in Tehuacan, Puebla, a group of residents of Coapan protested outside the house of justice to demand the definitive closure of the landfill and accused the mayor of intentionally trying to re-open the landfill.",0,crowd size=no report,1721691365
5552,MEX90304,2024-07-15,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Hidalgo,Huejutla de Reyes,,Huejutla de Reyes,21.1394,-98.4205,1,El Sol de Hidalgo; Milenio,Subnational-National,"On 15 July 2024, in Huejutla de Reyes, Hidalgo, neighbors of colonia 5 de mayo, in their majority mothers, protested to demand access to drinking water services and refused to unblock roads until the Drinking Water and Sewage Sanitation Commission of Huejutla Hidalgo provided them with water.",0,crowd size=no report,1724113697
5553,MEX90402,2024-07-15,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Tabasco,Centro,,Villahermosa,17.9878,-92.9194,1,La Voz de Michoacan; Tabasco Hoy,Subnational-National,"On 15 July 2024, in Villahermosa, Tabasco, residents protested and blocked La Pigua bridge on the Villahermosa-Frontera highway to demand solutions to the lack of electricity and solutions.",0,crowd size=no report,1725317936
5554,MEX90296,2024-07-15,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico); Teachers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Veracruz de Ignacio de la Llave,Xalapa,,Xalapa-Enriquez,19.5271,-96.9226,1,Imagen del Golfo,Subnational,"On 15 July 2024, in Xalapa-Enriquez, Veracruz de Ignacio de la Llave, members of the Veracruz Teachers' Union (SMV) and the Casa de las Munecas Tiresias civil society organization (focused on defending the rights of LGBT+ people) took over the subdirectorate of the state secondary schools to denounce a case of discrimination and homophobia against one of their members.",0,crowd size=no report,1733203866
5555,MEX90346,2024-07-15,2024,1,Demonstrations,Protests,Protest with intervention,Protesters (Mexico),,Protesters,Police Forces of Mexico (2018-) State Police,,State forces,State forces-Protesters,,484,North America,Mexico,San Luis Potosi,San Luis Potosi,,San Luis Potosi,22.1517,-100.9770,1,Antena San Luis,Subnational,"On 15 July 2024, in San Luis Potosi, San Luis Potosi, neighbors protested against the construction of a new railway line upon which state police officers intervened and arrested several protesters and dispersed the crowds.",0,crowd size=no report,1734465877
5556,MEX90245,2024-07-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Government of Mexico (2018-); Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Cuauhtemoc,,Ciudad de Mexico - Cuauhtemoc,19.4313,-99.1531,1,24 Horas (Mexico); El Norte,Subnational-National,"On 14 July 2024, in Ciudad de Mexico - Cuauhtemoc, around 20 employees and congressmen affiliated with the Liberal Left Parliamentary Association protested outside City Congress offices to demand the payment of their salaries and against the stoppage of the payroll of a collage after deputies left their original parliamentary groups and joined others.",0,crowd size=around 20,1721691365
5557,MEX90300,2024-07-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Guanajuato,Leon,,Leon de los Aldama,21.1220,-101.6832,1,Zona Franca,Subnational,"On 14 July 2024, in Leon de los Aldama, Guanajuato, family, friends and citizens protested to demand justice for a femicide victim on the one year anniversary. Protesters, in their majority women, carried pictures of the victim and marched to the municipal presidency.",0,crowd size=no report,1721691365
5558,MEX90305,2024-07-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Puebla,Puebla,,Heroica Puebla de Zaragoza,19.0440,-98.1975,1,E-Consulta,Subnational,"On 14 July 2024, in Heroica Puebla de Zaragoza, Puebla, women and members of the Puebla Front of Women Against Food Debtors (FNMCDA) protested to expose the councilor of the Labor Party as family and labor aggressor and set up a clothesline to display men who did not fulfill their financial obligations to their children.",0,crowd size=no report,1721691365
5559,MEX90373,2024-07-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Tabasco,Centro,,Medellin y Pigua 3a. Secc.,18.0619,-92.8822,1,Tabasco Hoy,Subnational,"On 14 July 2024, in Medellin y Pigua 3a. Secc., Tabasco, residents blocked an avenue to demand solutions to the lack of electricity.",0,crowd size=no report,1721691365
5560,MEX90381,2024-07-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Morelos,Tlaltizapan de Zapata,,Santa Rosa 30,18.7043,-99.1828,1,24 Horas (Mexico),National,"On 14 July 2024, in Santa Rosa 30, Morelos, relatives of a missing woman and residents protested and blocked the Emiliano Zapata toll booth to demand authorities to search for her after the woman was reported missing on 11 July.",0,crowd size=no report,1721691365
5561,MEX90382,2024-07-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Morelos,Tlaltizapan de Zapata,,Tlaltizapan,18.6830,-99.1182,1,24 Horas (Mexico),National,"On 14 July 2024, in Tlaltizapan, Morelos, relatives of a missing woman protested to demand authorities to search for her after the woman was reported missing on 11 July.",0,crowd size=no report,1721691365
5562,MEX90387,2024-07-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Oaxaca,Oaxaca de Juarez,,Oaxaca de Juarez,17.0600,-96.7255,1,Tabasco Hoy,National,"On 14 July 2024, in Oaxaca de Juarez, Oaxaca, neighbors of Colonia Jalatlaco protested against the construction of a gas station which would put neighbors at risk and demanded answers about the authorization of the construction.",0,crowd size=no report,1721691365
5563,MEX90398,2024-07-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Tabasco,Macuspana,,Buena Vista,17.6586,-92.4431,1,Tabasco Hoy,Subnational,"On 14 July 2024, in Buena Vista, Tabasco, residents protested and blocked the Villahermosa-Chetumal highway at KM 42 to demand solutions to the lack of electricity.",0,crowd size=no report,1721691365
5564,MEX90457,2024-07-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Cuauhtemoc,,Ciudad de Mexico - Cuauhtemoc,19.4313,-99.1531,1,El Norte; Reforma,Subnational-National,"On 14 July 2024, in Ciudad de Mexico - Cuauhtemoc, neighbors protested at the mayor's office against the total vote count ordered by the Electoral Tribunal of Mexico City (TECDMX) and to express their rejection of the actions of magistrates of the Electoral Tribunal of the capital.",0,crowd size=no report,1721691365
5565,MEX90388,2024-07-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Tabasco,Centro,,Medellin y Madero 2da seccion,18.1102,-92.8537,1,Tabasco Hoy,Subnational,"On 14 July 2024, in Medellin y Madero 2da seccion, Tabasco, residents protested and blocked the Villahermosa-Frontera highway near the fraccionamiento Carlos Pellicer to demand solutions to the lack of electricity.",0,crowd size=no report,1722291499
5566,MEX90190,2024-07-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Health Workers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Tabasco,Centro,,Villahermosa,17.9878,-92.9194,1,Tabasco Hoy,Subnational,"On 14 July 2024, in Villahermosa, Tabasco, around 30 doctors and family members protested against the criminalization of health specialists and justice for a doctor who was arrested for the intention of homicide.",0,crowd size=around 30,1725317936
5567,MEX90395,2024-07-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Tabasco,Centro,,Villahermosa,17.9878,-92.9194,1,Tabasco Hoy,Subnational,"On 14 July 2024, in Villahermosa, Tabasco, residents of Colonia Primero de mayo protested and blocked roads to demand the attention from the Federal Electricity Commission (CFE) and the lack of electricity.",0,crowd size=no report,1725317936
5568,MEX90380,2024-07-14,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Michoacan de Ocampo,Patzcuaro,,Patzcuaro,19.5136,-101.6101,1,MiMorelia,Subnational,"On 14 July 2024, in Patzcuaro, Michoacan de Ocampo, relative and friends of five missing persons protested to demand authorities to continue to search for the missing persons.",0,crowd size=no report,1727134595
5569,MEX90212,2024-07-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Labor Group (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Baja California,Mexicali,,Mexicali,32.6412,-115.4760,1,AFN - Tijuana,Subnational,"On 13 July 2024, in Mexicali, Baja California, Didi and Uber online platform drivers protested against the Institute of Sustainable Mobility (IMOS) and threats and confiscation of cars amid their regularization process.",0,crowd size=no report,1721691365
5570,MEX90283,2024-07-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Students (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Baja California,Ensenada,,Ensenada,31.8089,-116.5951,1,AFN - Tijuana,Subnational,"On 13 July 2024, in Ensenada, Baja California, students of the Autonomous University of Baja California (UABC) protested to demand justice and security after a student was killed.",0,crowd size=no report,1721691365
5571,MEX90284,2024-07-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Students (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Baja California,Tijuana,,Tijuana,32.5325,-117.0190,1,AFN - Tijuana,Subnational,"On 13 July 2024, in Tijuana, Baja California, students of the Autonomous University of Baja California (UABC) protested at the government palace to demand justice and security after a student was killed.",0,crowd size=no report,1721691365
5572,MEX90293,2024-07-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Students (Mexico); Women (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Baja California,Mexicali,,Mexicali,32.6412,-115.4760,1,AFN - Tijuana,Subnational,"On 13 July 2024, in Mexicali, Baja California, students, in their majority women, of the Autonomous University of Baja California (UABC) protested at the Benito Juarez monument and marched to state government to demand justice and security after a student was killed.",0,crowd size=no report,1721691365
5573,MEX90344,2024-07-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Tamaulipas,Tampico,,Tampico,22.2161,-97.8584,1,Hoy Tamaulipas,Subnational,"On 13 July 2024, in Tampico, Tamaulipas, at least 20 residents of Colonia Vergel protested against the Federal Electricity Commission (CFE) after they were left without electricity for more than 48 hours.",0,crowd size=at least 20,1721691365
5574,MEX90370,2024-07-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Baja California,Mexicali,,Ejido Guanajuato,32.5182,-115.3382,1,AFN - Tijuana,Subnational,"On 13 July 2024, in Ejido Guanajuato, Baja California, residents protested to demand solutions to the lack of electricity services.",0,crowd size=no report,1721691365
5575,MEX90372,2024-07-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Baja California,Mexicali,,Mexicali,32.6412,-115.4760,1,AFN - Tijuana,Subnational,"On 13 July 2024, in Mexicali, Baja California, residents of Colonia Rio Hardy protested and blocked the highway to San Felipe to demand solutions to the lack of electricity services.",0,crowd size=no report,1721691365
5576,MEX90377,2024-07-13,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),,Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Cuauhtemoc,,Ciudad de Mexico - Cuauhtemoc,19.4313,-99.1531,1,El Norte,Subnational,"On 13 July 2024, in Ciudad de Mexico - Cuauhtemoc, neighbors of Colonia Santa Maria la Ribera protested at the mayor's office to demand solutions to the lack of electricity for more than 30 hours.",0,crowd size=no report,1721691365
5577,MEX90012,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Farmers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Sinaloa,Ahome,,Los Mochis,25.7834,-108.9943,1,Riodoce,Subnational,"On 12 July 2024, in Los Mochis, Sinaloa, farmers and residents protested against the governor and a businessman who planned to raise the level of land causing the town to remain in a flood-prone ravine.",0,crowd size=no report,1721086508
5578,MEX90046,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Judges (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Sonora,Hermosillo,,Hermosillo,29.0749,-110.9590,1,Entorno Informativo,Subnational,"On 12 July 2024, in Hermosillo, Sonora, judges and magistrates protested against the proposal of the reform of the Judicial Branch of the Federation and the division of powers by popular mandate which would affect 54,000 employees in the country.",0,crowd size=no report,1721086508
5579,MEX90119,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Judges (Mexico); Lawyers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Coahuila de Zaragoza,Saltillo,,Saltillo,25.4217,-100.9997,1,El Norte,National,"On 12 July 2024, in Saltillo, Coahuila de Zaragoza, judges and lawyers protested against the proposal of the reform of the Judicial Branch of the Federation and the division of powers by popular mandate which would affect 54,000 employees in the country.",0,crowd size=no report,1721086508
5580,MEX90133,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Judges (Mexico); Lawyers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Veracruz de Ignacio de la Llave,Cordoba,,Cordoba,18.8944,-96.9353,1,Reforma,National,"On 12 July 2024, in Cordoba, Veracruz de Ignacio de la Llave, federal judges and magistrates protested against the proposal of the reform of the Judicial Branch of the Federation and the division of powers by popular mandate which would affect 54,000 employees in the country.",0,crowd size=no report,1721086508
5581,MEX90139,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Judges (Mexico); Lawyers (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,,Poza Rica de Hidalgo,20.5341,-97.4436,1,Reforma,National,"On 12 July 2024, in Poza Rica de Hidalgo, Veracruz de Ignacio de la Llave, federal judges and magistrates protested against the proposal of the reform of the Judicial Branch of the Federation and the division of powers by popular mandate which would affect 54,000 employees in the country.",0,crowd size=no report,1721086508
5582,MEX90140,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),LGBTQ+ (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Cuauhtemoc,,Ciudad de Mexico - Cuauhtemoc,19.4313,-99.1531,1,Reforma,National,"On 12 July 2024, in Ciudad de Mexico - Cuauhtemoc, members of the LGBTQ+ community and a formerly dismissed police officers protested at the offices of the Metropolitan Police of the Secretariat of Citizen Security (SSC) to demand the man's reinstatement. The agent was dismissed after a private Only fans account was discovered through which he earns a second income.",0,crowd size=no report,1721086508
5583,MEX90144,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Judges (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Ciudad de Mexico,Cuauhtemoc,,Ciudad de Mexico - Cuauhtemoc,19.4313,-99.1531,1,La Silla Rota,National,"On 12 July 2024, in Ciudad de Mexico - Cuauhtemoc, dozens of judges protested at the headquarters of the Judiciary to demand their right to speak and to denounce the claims that all judges are corrupt and against the proposal of the reform of the Judicial Branch of the Federation and the division of powers by popular mandate which would affect 54,000 employees in the country.",0,crowd size=dozens,1721086508
5584,MEX90146,2024-07-12,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Mexico),Students (Mexico),Protesters,,,,Protesters only,,484,North America,Mexico,Puebla,Tehuacan,,San Lorenzo Teotipilco,18.4707,-97.4287,1,E-Consulta,Subnational,"On 12 July 2024, in San Lorenzo Teotipilco, Puebla, students of the Pablo Neruda school protested and blocked the Reforma Norte avenue to demand the construction of two classrooms after the project was cancelled last minute.",0,crowd size=no report,1721086508
